institution_country_1,institution_name_1,couple_1,couple_2,institution_name_2,institution_country_2,sum_paper
Germany,"Knowledge-Based Systems Group, Nöthnitzer Strasse 43, Dresden, Sachsen, Germany, 1187",122698746,107969001,"Computational Logic Group, Nöthnitzer Strasse 43, Dresden, Sachsen, Germany, 1187",Germany,1
Germany,"Knowledge-Based Systems Group, Nöthnitzer Strasse 43, Dresden, Sachsen, Germany, 1187",122698746,103441304,"Department of Human Geography and Spatial Planning, Bestuursgebouw, Heidelberglaan 8, Utrecht, Utrecht, Netherlands, 3584 CS",Netherlands,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,100261271,"Department of Geography, Knoxville, TN, United States",United States,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,104476028,"Institute for Social, Santa Barbara, CA, United States, 93106-0001",United States,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,113854098,"Department of Geography, Santa Barbara, CA, United States, 93106-0001",United States,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,104476024,"Bren School of Environmental Science and Management, Santa Barbara, CA, United States, 93106-0001",United States,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,60004505,"US EPA National Risk Management Research Laboratory, 26 Martin Luther King Drive, Cincinnati, OH, United States, 45268",United States,1
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,60019778,"European Organization for Nuclear Research, Geneva, GE, Switzerland, 1211",Switzerland,1
Japan,"Department of Mechanical Engineering, 1-501 Shiogamaguchi, Nagoya, Aichi, Japan, 468-8502",112270602,113108788,"Graduate School of Engineering, Furo-cho, Chikusa-ku, Nagoya, Aichi, Japan, 464-8601",Japan,1
Japan,"Department of Mechanical Engineering, 1-501 Shiogamaguchi, Nagoya, Aichi, Japan, 468-8502",112270602,113882551,"Department of Electrical Engineering, Gedung Rektorat Lantai 2, Surabaya, East Java, Indonesia, 60111",Indonesia,1
Japan,"Department of Mechanical Engineering, 1-501 Shiogamaguchi, Nagoya, Aichi, Japan, 468-8502",112270602,118365643,"Kampus Baru UI Depok, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,113606204,"Information System Departement, Jl. Diponegoro 52-60, Salatiga, Java, Indonesia, 50711",Indonesia,1
Indonesia,"Department of Computer Science, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113730915,120995963,"PT Telekomunikasi Indonesia, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Computer Science, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113730915,114423201,"Doctor of Research in Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Computer Science, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113730915,113606204,"Information System Departement, Jl. Diponegoro 52-60, Salatiga, Java, Indonesia, 50711",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,60113340,"Universitas Buana Perjuangan Karawang, Jl. HS Ronggowaluyo Telukjambe Timur, Karawang, West Java, Indonesia, 41361",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,115807387,"Kampus UI Depok, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,121800748,"Department of Informatics Engineering, Jl. Perintis Kemerdekaan I/33, Tangerang Banten, Tangerang, Indonesia, 15117",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,121801872,"Major of Informatics Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,60069378,"University of Indonesia, RSUPN Dr. Cipto Mangunkusumo, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,119050004,"STTT Nurul Fikri, Indonesia",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,60070707,"Institut Teknologi Sepuluh Nopember, Gedung Rektorat Lantai 2, Surabaya, East Java, Indonesia, 60111",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,114423201,"Doctor of Research in Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,121985781,"Institut Teknologi Kreatif Bina Nusantara, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,118429759,"Sekolah Teknik Elektro Dan Informatika, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,60025272,"University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Tokyo, Japan, 113-8654",Japan,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,122273309,"School of Compputing, Jl.Telekomunikasi 1, Dayeuh Kolot, Bandung West Java, West Java, Indonesia, 40257",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,60105082,"Universitas Negeri Surabaya, Jl. Ketintang, Surabaya, Indonesia, 60231",Indonesia,1
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,119050053,"STMIK Primakara Denpasar, Indonesia",Indonesia,1
Indonesia,"Department of Computer Science, Depok, Java, Indonesia, 16424",112837444,113845589,"Department of Computer Science, 21 Lower Kent Ridge Road, Singapore City, Singapore, 119077",Singapore,1
Indonesia,"Department of Computer Science, Depok, Java, Indonesia, 16424",112837444,122461491,"Department of Chemistry, Raya Street Jambi-Ma, Bulian KM 15, Mendalo Darat, Jambi, Indonesia, 36657",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,113845589,"Department of Computer Science, 21 Lower Kent Ridge Road, Singapore City, Singapore, 119077",Singapore,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,113905066,"Department of Information Technology, Kampus Bukit Jimbaran, Kabupaten Badung,, Bali, West Nusa Tenggara, Indonesia",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,113870693,"Department of Mathematics, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,118325631,"Machine Learning and Computer Vision Laboratory, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,105843273,"Department of Dental Materials, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,118146086,"Department of Dental Conservation, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"Department of Computer Science, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",113730915,121800748,"Department of Informatics Engineering, Jl. Perintis Kemerdekaan I/33, Tangerang Banten, Tangerang, Indonesia, 15117",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,113905063,"Information System and Technology, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,60008408,"University of Zagreb, Trg Republike Hrvatske 14, Zagreb, Croatia, 10000",Croatia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,117780162,"Research Interest Group Food Biotechnology, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"STMIK Bina Insani, Bekasi, Jakarta, West Java, Indonesia",118495196,115604549,"Depok, Depok, Java, Indonesia, 16424",Indonesia,1
Indonesia,"STMIK Nusa Mandiri, Jakarta, Indonesia",60107865,60069382,"Institut Teknologi Bandung, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
Indonesia,"STMIK Nusa Mandiri, Jakarta, Indonesia",60107865,112304895,"Department of Biomedical Engineering, Jl. Tamansari 64, Bandung, West Java, Indonesia, 40116",Indonesia,1
Indonesia,"STMIK Nusa Mandiri, Jakarta, Indonesia",60107865,120790202,"Laboratorium Khusus Patologi, Veteran, Bandung, Indonesia",Indonesia,1
Indonesia,"STMIK Nusa Mandiri, Jakarta, Indonesia",60107865,60069397,"Universitas Sumatera Utara, Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan, Medan, North Sumatra, Indonesia, 20155",Indonesia,1
Finland,"Department of Industrial Engineering and Management, PO Box 8000, Oulu, Finland, 90014",113185784,103398586,"Department of Production, PO Box 700, Vaasa, Finland, 65101",Finland,1
Finland,"Department of Industrial Engineering and Management, PO Box 8000, Oulu, Finland, 90014",113185784,111296405,"Center for Advanced Studies in Industrial Technology, 50 Phahonyothin Road, Bangkok, Thailand",Thailand,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,122253065,"Information System Department, STMIK Insan Pembangunan, Tangerang, Tangerang, Indonesia, 15810",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,60113340,"Universitas Buana Perjuangan Karawang, Jl. HS Ronggowaluyo Telukjambe Timur, Karawang, West Java, Indonesia, 41361",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,121801872,"Major of Informatics Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,120995963,"PT Telekomunikasi Indonesia, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,120994895,"Universitas Katolik Widya Mandira, Kupang, Indonesia",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,60069400,"Universitas Trisakti, Jakarta, Java, Indonesia",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,117780162,"Research Interest Group Food Biotechnology, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,60110258,"Politeknik Negeri Sriwijaya, Jl. Srijaya Negara Bukit Besar, Palembang, Sumatera Selatan, Indonesia, 30139",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,114423201,"Doctor of Research in Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,60105733,"Gunadarma University, Jl. Margonda Raya 100, Depok, West Java, Indonesia, 16424",Indonesia,1
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,116079411,"Faculty of Industrial Technology, Jl. Margonda Raya 100, Depok, West Java, Indonesia, 16424",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,122253065,"Information System Department, STMIK Insan Pembangunan, Tangerang, Tangerang, Indonesia, 15810",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,60113340,"Universitas Buana Perjuangan Karawang, Jl. HS Ronggowaluyo Telukjambe Timur, Karawang, West Java, Indonesia, 41361",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,121800748,"Department of Informatics Engineering, Jl. Perintis Kemerdekaan I/33, Tangerang Banten, Tangerang, Indonesia, 15117",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,121801872,"Major of Informatics Management, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,120995963,"PT Telekomunikasi Indonesia, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,120994895,"Universitas Katolik Widya Mandira, Kupang, Indonesia",Indonesia,1
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,60069400,"Universitas Trisakti, Jakarta, Java, Indonesia",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,111045551,"Universitas Trisakti, Jl. Kyai Tapa No 1, Grogol, Jakarta Barat, Jakarta, Jakarta, Indonesia, 1440",Indonesia,1
Indonesia,"Kampus UI Depok, Depok, Java, Indonesia, 16424",115807387,112605579,"School of Informatics, Old College South Bridge, Edinburgh, Scotland, United Kingdom, EH8 9YL",United Kingdom,1
