dosen_fasilkom,h_index,full_name,id_author,keyword,sum_paper
yes,10,Aniati Murni Arymurthy,36815724000,stroke,1
yes,10,Aniati Murni Arymurthy,36815724000,lbp,1
yes,10,Aniati Murni Arymurthy,36815724000,fundus images,1
yes,10,Aniati Murni Arymurthy,36815724000,breast cancer,1
yes,10,Aniati Murni Arymurthy,36815724000,precision and recall,1
yes,10,Aniati Murni Arymurthy,36815724000,pixels,1
yes,10,Aniati Murni Arymurthy,36815724000,knowledge management model,1
yes,10,Aniati Murni Arymurthy,36815724000,government human capital,1
yes,10,Aniati Murni Arymurthy,36815724000,gesture recognition,1
yes,10,Aniati Murni Arymurthy,36815724000,transfer learning,1
yes,10,Aniati Murni Arymurthy,36815724000,deep belief networks,1
yes,10,Aniati Murni Arymurthy,36815724000,random forest,1
yes,10,Aniati Murni Arymurthy,36815724000,land cover,1
yes,10,Aniati Murni Arymurthy,36815724000,heuristic methods,1
yes,10,Aniati Murni Arymurthy,36815724000,decision support systems,1
yes,10,Aniati Murni Arymurthy,36815724000,artificial neural network,1
yes,10,Aniati Murni Arymurthy,36815724000,sleep research,1
yes,10,Aniati Murni Arymurthy,36815724000,data reduction,1
yes,10,Aniati Murni Arymurthy,36815724000,constraint theory,1
yes,10,Aniati Murni Arymurthy,36815724000,odor recognition system,1
yes,10,Aniati Murni Arymurthy,36815724000,k-means clustering,1
yes,10,Aniati Murni Arymurthy,36815724000,ecg signals,1
yes,10,Aniati Murni Arymurthy,36815724000,data sets,1
yes,10,Aniati Murni Arymurthy,36815724000,object recognition,1
yes,10,Aniati Murni Arymurthy,36815724000,meta-ethnography,1
yes,10,Aniati Murni Arymurthy,36815724000,cross validation,1
yes,10,Aniati Murni Arymurthy,36815724000,challenges,1
yes,10,Aniati Murni Arymurthy,36815724000,diabetic retinopathy,1
yes,10,Aniati Murni Arymurthy,36815724000,feature extraction and selection,1
yes,10,Aniati Murni Arymurthy,36815724000,socio-economic factor,1
yes,10,Aniati Murni Arymurthy,36815724000,feature representation,1
yes,10,Aniati Murni Arymurthy,36815724000,sleep stages,1
yes,10,Aniati Murni Arymurthy,36815724000,mining,1
yes,10,Aniati Murni Arymurthy,36815724000,cross correlations,1
yes,10,Aniati Murni Arymurthy,36815724000,image resolution,1
yes,10,Aniati Murni Arymurthy,36815724000,support vector regression (svr),1
yes,10,Aniati Murni Arymurthy,36815724000,remote sensing technology,1
yes,10,Aniati Murni Arymurthy,36815724000,stochastic systems,1
yes,10,Aniati Murni Arymurthy,36815724000,accreditation,1
yes,10,Aniati Murni Arymurthy,36815724000,cluster,1
yes,10,Aniati Murni Arymurthy,36815724000,histogram,1
yes,10,Aniati Murni Arymurthy,36815724000,success factors,1
yes,10,Aniati Murni Arymurthy,36815724000,conceptual frameworks,1
yes,10,Aniati Murni Arymurthy,36815724000,education computing,1
yes,10,Aniati Murni Arymurthy,36815724000,consumer behavior,1
yes,10,Aniati Murni Arymurthy,36815724000,critical factors,1
yes,10,Aniati Murni Arymurthy,36815724000,sleep stages classifications,1
yes,10,Aniati Murni Arymurthy,36815724000,sleep stage,1
yes,10,Aniati Murni Arymurthy,36815724000,mathematical transformations,1
yes,10,Aniati Murni Arymurthy,36815724000,number of clusters,1
yes,10,Aniati Murni Arymurthy,36815724000,integrated system architecture,1
yes,10,Aniati Murni Arymurthy,36815724000,zoning,1
yes,10,Aniati Murni Arymurthy,36815724000,ovarian cancer,1
yes,10,Aniati Murni Arymurthy,36815724000,geology,1
yes,10,Aniati Murni Arymurthy,36815724000,spatial analysis,1
yes,10,Aniati Murni Arymurthy,36815724000,satellite technology,1
yes,10,Aniati Murni Arymurthy,36815724000,radar technology,1
yes,10,Aniati Murni Arymurthy,36815724000,land-cover types,1
yes,10,Aniati Murni Arymurthy,36815724000,interpolation method,1
yes,10,Aniati Murni Arymurthy,36815724000,fusion techniques,1
yes,10,Aniati Murni Arymurthy,36815724000,earth's surface,1
yes,10,Aniati Murni Arymurthy,36815724000,accuracy analysis,1
yes,10,Aniati Murni Arymurthy,36815724000,tracking radar,1
yes,10,Aniati Murni Arymurthy,36815724000,prisms,1
yes,10,Aniati Murni Arymurthy,36815724000,earth sciences,1
yes,10,Aniati Murni Arymurthy,36815724000,firefly algorithms,1
yes,10,Aniati Murni Arymurthy,36815724000,hidden markov models,1
yes,10,Aniati Murni Arymurthy,36815724000,school allocation,1
yes,10,Aniati Murni Arymurthy,36815724000,p-median problem,1
yes,10,Aniati Murni Arymurthy,36815724000,location-allocation problem,1
yes,10,Aniati Murni Arymurthy,36815724000,sleep disorder,1
yes,10,Aniati Murni Arymurthy,36815724000,fuzzy clustering,1
yes,10,Aniati Murni Arymurthy,36815724000,diabetes mellitus,1
yes,10,Aniati Murni Arymurthy,36815724000,telebiometric,1
yes,10,Aniati Murni Arymurthy,36815724000,fingerprint recognition,1
yes,10,Aniati Murni Arymurthy,36815724000,location analysis,1
yes,10,Aniati Murni Arymurthy,36815724000,fast feature pyramids,1
yes,10,Aniati Murni Arymurthy,36815724000,gender,1
yes,10,Aniati Murni Arymurthy,36815724000,man woman,1
yes,10,Aniati Murni Arymurthy,36815724000,region based cnn,1
yes,10,Aniati Murni Arymurthy,36815724000,fuzzy association rule,1
yes,10,Aniati Murni Arymurthy,36815724000,association rule,1
yes,10,Aniati Murni Arymurthy,36815724000,apriori algorithm,1
yes,10,Aniati Murni Arymurthy,36815724000,flower pollination algorithm,1
yes,10,Aniati Murni Arymurthy,36815724000,fetal head segmentation,1
yes,10,Aniati Murni Arymurthy,36815724000,dogell,1
yes,10,Aniati Murni Arymurthy,36815724000,cuckoo search,1
yes,10,Aniati Murni Arymurthy,36815724000,mnist,1
yes,10,Aniati Murni Arymurthy,36815724000,microcanonical annealing,1
yes,10,Aniati Murni Arymurthy,36815724000,metaheuristic,1
yes,10,Aniati Murni Arymurthy,36815724000,cifar10,1
yes,10,Aniati Murni Arymurthy,36815724000,ischemic,1
yes,10,Aniati Murni Arymurthy,36815724000,id cnn,1
yes,10,Aniati Murni Arymurthy,36815724000,water pumps,1
yes,10,Aniati Murni Arymurthy,36815724000,tree algorithm,1
yes,10,Aniati Murni Arymurthy,36815724000,sequence data,1
yes,10,Aniati Murni Arymurthy,36815724000,probabilistic graphical models,1
yes,10,Aniati Murni Arymurthy,36815724000,internal structure,1
yes,10,Aniati Murni Arymurthy,36815724000,external dynamics,1
yes,10,Aniati Murni Arymurthy,36815724000,dynamic conditional random fields,1
yes,10,Aniati Murni Arymurthy,36815724000,conditional models,1
yes,10,Aniati Murni Arymurthy,36815724000,food services,1
yes,10,Aniati Murni Arymurthy,36815724000,fast-food restaurants,1
yes,10,Aniati Murni Arymurthy,36815724000,decision making process,1
yes,10,Aniati Murni Arymurthy,36815724000,optical correlation,1
yes,10,Aniati Murni Arymurthy,36815724000,sar radargrammetry,1
yes,10,Aniati Murni Arymurthy,36815724000,quality assessment,1
yes,10,Aniati Murni Arymurthy,36815724000,processing stage,1
yes,10,Aniati Murni Arymurthy,36815724000,process settings,1
yes,10,Aniati Murni Arymurthy,36815724000,environmental analysis,1
yes,10,Aniati Murni Arymurthy,36815724000,computational effort,1
yes,10,Aniati Murni Arymurthy,36815724000,surveying,1
yes,10,Aniati Murni Arymurthy,36815724000,stochastic interpolations,1
yes,10,Aniati Murni Arymurthy,36815724000,ordinary kriging,1
yes,10,Aniati Murni Arymurthy,36815724000,least square support vector machines,1
yes,10,Aniati Murni Arymurthy,36815724000,gaussian process regression,1
yes,10,Aniati Murni Arymurthy,36815724000,digital elevation model,1
yes,10,Aniati Murni Arymurthy,36815724000,approximation process,1
yes,10,Aniati Murni Arymurthy,36815724000,stereo image processing,1
yes,10,Aniati Murni Arymurthy,36815724000,geophysics,1
yes,10,Aniati Murni Arymurthy,36815724000,geophysical prospecting,1
yes,10,Aniati Murni Arymurthy,36815724000,travel distance,1
yes,10,Aniati Murni Arymurthy,36815724000,student travel,1
yes,10,Aniati Murni Arymurthy,36815724000,student distribution,1
yes,10,Aniati Murni Arymurthy,36815724000,school location,1
yes,10,Aniati Murni Arymurthy,36815724000,p-median problems,1
yes,10,Aniati Murni Arymurthy,36815724000,spatial resolution,1
yes,10,Aniati Murni Arymurthy,36815724000,biak,1
yes,10,Aniati Murni Arymurthy,36815724000,business perspective,1
yes,10,Aniati Murni Arymurthy,36815724000,coral limestone,1
yes,10,Aniati Murni Arymurthy,36815724000,id3,1
yes,10,Aniati Murni Arymurthy,36815724000,geotagged image,1
yes,10,Aniati Murni Arymurthy,36815724000,shoreline,1
yes,10,Aniati Murni Arymurthy,36815724000,multispectral image,1
yes,10,Aniati Murni Arymurthy,36815724000,hog,1
yes,10,Aniati Murni Arymurthy,36815724000,2dpca-svm,1
yes,10,Aniati Murni Arymurthy,36815724000,sampling density,1
yes,10,Aniati Murni Arymurthy,36815724000,pixel size,1
yes,10,Aniati Murni Arymurthy,36815724000,kriging,1
yes,10,Aniati Murni Arymurthy,36815724000,dem,1
yes,10,Aniati Murni Arymurthy,36815724000,word-level,1
yes,10,Aniati Murni Arymurthy,36815724000,sentence-level,1
yes,10,Aniati Murni Arymurthy,36815724000,hand-crafted features,1
yes,10,Aniati Murni Arymurthy,36815724000,attention mechanism,1
yes,10,Aniati Murni Arymurthy,36815724000,argumentation mining,1
yes,10,Aniati Murni Arymurthy,36815724000,spot-6,1
yes,10,Aniati Murni Arymurthy,36815724000,sentinel-ia,1
yes,10,Aniati Murni Arymurthy,36815724000,sar-interferometry,1
yes,10,Aniati Murni Arymurthy,36815724000,papua,1
yes,10,Aniati Murni Arymurthy,36815724000,obia,1
yes,10,Aniati Murni Arymurthy,36815724000,data-fusion,1
yes,3,Evi Yulianti,57200186028,information retrieval,1
yes,3,Evi Yulianti,57200186028,linguistics,1
yes,6,Alfan Farizki Wicaksono,55522888300,naive bayes,1
yes,18,Wisnu Jatmiko,8568432600,multimodal distributions,1
yes,18,Wisnu Jatmiko,8568432600,agricultural environments,1
yes,18,Wisnu Jatmiko,8568432600,agricultural areas,1
yes,18,Wisnu Jatmiko,8568432600,2d laser scanners,1
yes,18,Wisnu Jatmiko,8568432600,precision agriculture,1
yes,18,Wisnu Jatmiko,8568432600,navigation,1
yes,18,Wisnu Jatmiko,8568432600,fruits,1
yes,18,Wisnu Jatmiko,8568432600,crops,1
yes,18,Wisnu Jatmiko,8568432600,seasonality,1
yes,18,Wisnu Jatmiko,8568432600,graphical model,1
yes,18,Wisnu Jatmiko,8568432600,conditional probabilistic model,1
yes,18,Wisnu Jatmiko,8568432600,histogram information,1
yes,18,Wisnu Jatmiko,8568432600,loudspeakers,1
yes,18,Wisnu Jatmiko,8568432600,benchmark datasets,1
yes,18,Wisnu Jatmiko,8568432600,toddler fingerprint recognition,1
yes,18,Wisnu Jatmiko,8568432600,ridge,1
yes,18,Wisnu Jatmiko,8568432600,minutia,1
yes,18,Wisnu Jatmiko,8568432600,feedback mechanism,1
yes,18,Wisnu Jatmiko,8568432600,speech recognition systems,1
yes,18,Wisnu Jatmiko,8568432600,speaker identification systems,1
yes,18,Wisnu Jatmiko,8568432600,probabilistic neural networks,1
yes,18,Wisnu Jatmiko,8568432600,cascade neural networks,1
yes,18,Wisnu Jatmiko,8568432600,automatic speech recognition system,1
yes,18,Wisnu Jatmiko,8568432600,monitoring tasks,1
yes,18,Wisnu Jatmiko,8568432600,robot operations,1
yes,18,Wisnu Jatmiko,8568432600,simultaneous localization and mapping,1
yes,18,Wisnu Jatmiko,8568432600,technology development,1
yes,18,Wisnu Jatmiko,8568432600,gaussians,1
yes,18,Wisnu Jatmiko,8568432600,elliptical path,1
yes,18,Wisnu Jatmiko,8568432600,ellipse fitting,1
yes,18,Wisnu Jatmiko,8568432600,gaussian distribution,1
yes,18,Wisnu Jatmiko,8568432600,telehealth system,1
yes,18,Wisnu Jatmiko,8568432600,data analytics,1
yes,18,Wisnu Jatmiko,8568432600,conventional processing,1
yes,18,Wisnu Jatmiko,8568432600,clinical practices,1
yes,18,Wisnu Jatmiko,8568432600,biomedical systems,1
yes,18,Wisnu Jatmiko,8568432600,biomedical data,1
yes,18,Wisnu Jatmiko,8568432600,biomedical applications,1
yes,18,Wisnu Jatmiko,8568432600,medical computing,1
yes,18,Wisnu Jatmiko,8568432600,medical applications,1
yes,18,Wisnu Jatmiko,8568432600,uselm,1
yes,18,Wisnu Jatmiko,8568432600,ik-means,1
yes,18,Wisnu Jatmiko,8568432600,enhancement,1
yes,18,Wisnu Jatmiko,8568432600,optimal performance,1
yes,18,Wisnu Jatmiko,8568432600,data encryption,1
yes,18,Wisnu Jatmiko,8568432600,data compression techniques,1
yes,18,Wisnu Jatmiko,8568432600,classifier performance,1
yes,18,Wisnu Jatmiko,8568432600,glass,1
yes,18,Wisnu Jatmiko,8568432600,adaptive feature extractions,1
yes,18,Wisnu Jatmiko,8568432600,intelligent control,1
yes,3,Evi Yulianti,57200186028,architecture,1
yes,18,Wisnu Jatmiko,8568432600,speed regulators,1
yes,18,Wisnu Jatmiko,8568432600,information sources,1
yes,18,Wisnu Jatmiko,8568432600,vehicle speed,1
yes,18,Wisnu Jatmiko,8568432600,speed estimation,1
yes,18,Wisnu Jatmiko,8568432600,pin-hole models,1
yes,18,Wisnu Jatmiko,8568432600,hole-filling,1
yes,18,Wisnu Jatmiko,8568432600,traffic information,1
yes,18,Wisnu Jatmiko,8568432600,speed measurement,1
yes,18,Wisnu Jatmiko,8568432600,number of vehicles,1
yes,18,Wisnu Jatmiko,8568432600,normalized cross-correlation,1
yes,18,Wisnu Jatmiko,8568432600,low light conditions,1
yes,18,Wisnu Jatmiko,8568432600,headlights,1
yes,18,Wisnu Jatmiko,8568432600,gaussian noise (electronic),1
yes,18,Wisnu Jatmiko,8568432600,virtual detection zone (vdz),1
yes,18,Wisnu Jatmiko,8568432600,traffic data,1
yes,18,Wisnu Jatmiko,8568432600,integrated intelligent transport system (its),1
yes,18,Wisnu Jatmiko,8568432600,closed-circuit television (cctv),1
yes,18,Wisnu Jatmiko,8568432600,adaptive neuro fuzzy inference system (anfis),1
yes,18,Wisnu Jatmiko,8568432600,background subtraction,1
yes,18,Wisnu Jatmiko,8568432600,traffic visualization,1
yes,18,Wisnu Jatmiko,8568432600,traffic prediction,1
yes,18,Wisnu Jatmiko,8568432600,intelligent traffic systems,1
yes,18,Wisnu Jatmiko,8568432600,traffic surveillance,1
yes,18,Wisnu Jatmiko,8568432600,inteligent transportation system (its),1
yes,18,Wisnu Jatmiko,8568432600,speed accuracy,1
yes,18,Wisnu Jatmiko,8568432600,traffic problems,1
yes,18,Wisnu Jatmiko,8568432600,video processing,1
yes,18,Wisnu Jatmiko,8568432600,wavelet-svm,1
yes,18,Wisnu Jatmiko,8568432600,kpca,1
yes,18,Wisnu Jatmiko,8568432600,heartbeat,1
yes,18,Wisnu Jatmiko,8568432600,dwt,1
yes,18,Wisnu Jatmiko,8568432600,bootstrap particle filter,1
yes,18,Wisnu Jatmiko,8568432600,intelligent kmeans,1
yes,18,Wisnu Jatmiko,8568432600,tele-ecg,1
yes,18,Wisnu Jatmiko,8568432600,server,1
yes,18,Wisnu Jatmiko,8568432600,request,1
yes,18,Wisnu Jatmiko,8568432600,semantic image segmentations,1
yes,18,Wisnu Jatmiko,8568432600,segment selection,1
yes,18,Wisnu Jatmiko,8568432600,optimization problems,1
yes,18,Wisnu Jatmiko,8568432600,optimization criteria,1
yes,18,Wisnu Jatmiko,8568432600,evolutionary optimization algorithm,1
yes,18,Wisnu Jatmiko,8568432600,hardware and software implementations,1
yes,18,Wisnu Jatmiko,8568432600,autonomous robot,1
yes,18,Wisnu Jatmiko,8568432600,cluster-based routing,1
yes,18,Wisnu Jatmiko,8568432600,traffic intelligent system,1
yes,18,Wisnu Jatmiko,8568432600,lvq,1
yes,18,Wisnu Jatmiko,8568432600,video signal processing,1
yes,18,Wisnu Jatmiko,8568432600,mobile agents,1
yes,18,Wisnu Jatmiko,8568432600,infant mortality,1
yes,18,Wisnu Jatmiko,8568432600,urban areas,1
yes,18,Wisnu Jatmiko,8568432600,fire extinguishers,1
yes,18,Wisnu Jatmiko,8568432600,compression performance,1
yes,18,Wisnu Jatmiko,8568432600,size and shape,1
yes,18,Wisnu Jatmiko,8568432600,low frame rate video,1
yes,18,Wisnu Jatmiko,8568432600,estimation results,1
yes,18,Wisnu Jatmiko,8568432600,trajectories,1
yes,18,Wisnu Jatmiko,8568432600,bandpass filters,1
yes,18,Wisnu Jatmiko,8568432600,spiht coding,1
yes,18,Wisnu Jatmiko,8568432600,set partitioning in hierarchical tree,1
yes,18,Wisnu Jatmiko,8568432600,percentage root-mean-square differences,1
yes,18,Wisnu Jatmiko,8568432600,hadoop frameworks,1
yes,18,Wisnu Jatmiko,8568432600,data framework,1
yes,18,Wisnu Jatmiko,8568432600,compression methods,1
yes,18,Wisnu Jatmiko,8568432600,fire fighting equipment,1
yes,18,Wisnu Jatmiko,8568432600,compressed datum,1
yes,18,Wisnu Jatmiko,8568432600,data transfer,1
yes,18,Wisnu Jatmiko,8568432600,highway videos,1
yes,18,Wisnu Jatmiko,8568432600,adaptive tracking,1
yes,18,Wisnu Jatmiko,8568432600,social stability,1
yes,18,Wisnu Jatmiko,8568432600,optimal cycle time,1
yes,18,Wisnu Jatmiko,8568432600,important features,1
yes,18,Wisnu Jatmiko,8568432600,community development,1
yes,18,Wisnu Jatmiko,8568432600,adaptive traffic signal control,1
yes,18,Wisnu Jatmiko,8568432600,video cameras,1
yes,18,Wisnu Jatmiko,8568432600,sperm motility,1
yes,18,Wisnu Jatmiko,8568432600,sperm tracking,1
yes,18,Wisnu Jatmiko,8568432600,video sequences,1
yes,18,Wisnu Jatmiko,8568432600,image coding,1
yes,18,Wisnu Jatmiko,8568432600,outliers,1
yes,18,Wisnu Jatmiko,8568432600,non restoring division,1
yes,18,Wisnu Jatmiko,8568432600,generalized extreme student deviate (gesd),1
yes,18,Wisnu Jatmiko,8568432600,cordic,1
yes,18,Wisnu Jatmiko,8568432600,binomial division,1
yes,18,Wisnu Jatmiko,8568432600,subjective assessments,1
yes,18,Wisnu Jatmiko,8568432600,mouse embryos,1
yes,18,Wisnu Jatmiko,8568432600,human embryo,1
yes,18,Wisnu Jatmiko,8568432600,embryo quality,1
yes,18,Wisnu Jatmiko,8568432600,bag-of-visual-words,1
yes,18,Wisnu Jatmiko,8568432600,sensors and actuators,1
yes,18,Wisnu Jatmiko,8568432600,resource consumption,1
yes,18,Wisnu Jatmiko,8568432600,number representation,1
yes,18,Wisnu Jatmiko,8568432600,multiplication algorithms,1
yes,18,Wisnu Jatmiko,8568432600,floating point numbers,1
yes,18,Wisnu Jatmiko,8568432600,computation ability,1
yes,18,Wisnu Jatmiko,8568432600,algorithm accuracies,1
yes,18,Wisnu Jatmiko,8568432600,digital arithmetic,1
yes,18,Wisnu Jatmiko,8568432600,secure iot (sit) algorithm,1
yes,18,Wisnu Jatmiko,8568432600,encryption,1
yes,18,Wisnu Jatmiko,8568432600,2d-spiht,1
yes,18,Wisnu Jatmiko,8568432600,object detection,1
yes,18,Wisnu Jatmiko,8568432600,nanosensors,1
yes,18,Wisnu Jatmiko,8568432600,embedded systems,1
yes,18,Wisnu Jatmiko,8568432600,community perceptions,1
yes,18,Wisnu Jatmiko,8568432600,shape approximation,1
yes,18,Wisnu Jatmiko,8568432600,kappa coefficient,1
yes,18,Wisnu Jatmiko,8568432600,fetal organs,1
yes,18,Wisnu Jatmiko,8568432600,boosting classifiers,1
yes,18,Wisnu Jatmiko,8568432600,fetal parameters measurement,1
yes,18,Wisnu Jatmiko,8568432600,fetal organ detection,1
yes,18,Wisnu Jatmiko,8568432600,fetal organ,1
yes,18,Wisnu Jatmiko,8568432600,boosting,1
yes,18,Wisnu Jatmiko,8568432600,approximation,1
yes,18,Wisnu Jatmiko,8568432600,usg,1
